evacion,cliente_genero,cliente_ciudadano_mayor,cliente_pareja,cliente_dependientes,cliente_antiguedad_meses,telefono_servicio,telefono_multiples_lineas,internet_servicio,internet_seguridad_en_linea,internet_respaldo_en_linea,internet_proteccion_dispositivo,internet_soporte_tecnico,internet_streaming_tv,internet_streaming_peliculas,cuenta_contrato,cuenta_facturacion_electronica,cuenta_metodo_pago,cuenta_cargos_mensuales,cuenta_cargos_diarios
0,0,1,1,0,62,1,1,2,1,0,1,0,1,1,1,1,1,104.85,3.49
1,1,0,1,0,41,1,1,1,0,0,1,0,1,1,1,1,1,73.0,2.43
1,1,0,0,0,43,1,1,2,0,1,0,0,0,0,0,1,1,77.85,2.6
0,0,0,0,1,26,1,0,2,0,1,1,1,1,1,2,1,1,105.45,3.52
0,0,0,1,0,19,1,0,2,0,0,1,0,1,1,0,1,1,96.8,3.23
0,0,0,1,1,72,1,1,0,,,,,,,2,0,2,24.25,0.81
0,0,1,0,0,45,1,1,2,0,0,1,0,1,1,1,1,3,102.15,3.4
0,1,0,0,0,32,1,0,1,0,0,0,0,1,1,1,1,3,64.85,2.16
0,1,0,0,0,41,1,1,0,,,,,,,0,1,3,25.25,0.84
0,1,0,1,1,65,1,1,0,,,,,,,2,0,2,24.75,0.82
1,1,0,1,0,55,1,1,2,1,1,0,0,1,0,0,1,1,96.75,3.22
0,1,0,1,1,11,1,0,0,,,,,,,2,0,0,19.65,0.65
0,0,0,0,0,49,1,0,1,0,0,1,1,1,1,2,1,3,74.45,2.48
0,1,0,1,0,61,1,1,2,1,0,1,1,1,0,0,0,3,99.4,3.31
0,1,0,1,1,25,1,0,0,,,,,,,0,1,0,19.15,0.64
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.5,2.32
0,0,0,0,1,23,1,0,1,0,0,0,1,0,0,1,1,1,49.45,1.65
0,1,0,0,0,21,1,1,2,0,0,0,0,0,0,0,1,1,73.7,2.46
1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,79.7,2.66
1,1,1,1,0,5,1,1,2,0,0,1,0,0,0,0,1,3,79.9,2.66
0,1,0,1,0,24,1,0,1,1,0,0,1,1,1,1,0,3,74.4,2.48
1,0,1,0,0,27,1,1,2,0,0,1,0,0,1,0,0,2,88.3,2.94
0,0,0,1,0,70,1,0,0,,,,,,,2,0,3,19.8,0.66
1,0,1,0,0,5,1,0,2,0,0,1,0,0,0,0,1,2,75.55,2.52
0,1,0,1,1,46,1,0,0,,,,,,,2,1,0,20.2,0.67
0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,1,1,71.65,2.39
0,0,0,1,1,57,1,0,0,,,,,,,2,1,3,20.1,0.67
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,71.1,2.37
0,0,1,1,0,60,1,1,2,0,0,1,0,1,1,1,1,2,100.5,3.35
0,1,0,1,1,37,1,1,1,1,0,1,1,0,0,2,1,2,62.8,2.09
1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,70.45,2.35
0,1,0,1,1,28,1,0,2,0,1,1,0,1,1,1,0,3,100.35,3.34
0,0,1,0,0,24,1,0,0,,,,,,,0,1,0,20.3,0.68
0,0,0,0,0,62,1,1,2,1,1,1,0,0,0,1,1,1,92.05,3.07
1,0,0,0,1,18,1,0,0,,,,,,,1,0,3,20.15,0.67
1,0,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,1,54.2,1.81
0,0,0,1,1,20,1,0,0,,,,,,,0,0,0,20.35,0.68
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.75,2.36
1,1,0,0,0,35,1,0,2,0,1,1,0,1,1,1,1,3,102.35,3.41
0,0,1,0,0,52,0,,1,0,1,1,1,1,0,0,1,1,50.5,1.68
1,0,0,1,0,30,1,1,2,0,0,0,0,0,1,0,1,1,85.0,2.83
0,1,0,1,0,72,0,,1,1,1,1,0,0,0,2,0,3,42.1,1.4
1,1,1,0,0,15,1,1,2,0,0,0,0,0,0,0,0,1,75.65,2.52
0,1,0,0,1,70,1,1,2,1,1,1,1,1,1,2,1,1,114.6,3.82
0,1,0,0,1,66,1,1,1,1,1,0,1,0,0,2,0,3,65.7,2.19
0,1,1,1,0,55,1,1,2,0,0,0,0,0,0,0,1,1,74.0,2.47
1,0,1,1,0,55,1,1,2,0,1,1,0,0,0,0,1,1,85.45,2.85
0,1,1,1,0,57,1,1,1,0,1,1,0,1,0,1,1,2,71.1,2.37
0,0,0,1,0,72,1,1,2,1,1,1,0,1,1,2,1,1,109.55,3.65
0,0,0,1,0,28,1,0,0,,,,,,,0,0,0,20.5,0.68
0,1,0,1,0,54,1,0,1,1,1,0,0,1,1,2,1,3,74.55,2.48
0,1,1,1,1,24,1,1,2,1,0,0,0,0,0,0,1,1,79.85,2.66
0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,1,0,62.15,2.07
0,1,0,0,1,12,1,0,0,,,,,,,0,0,2,21.05,0.7
0,1,1,0,0,51,1,1,2,0,1,0,0,0,0,1,1,3,79.6,2.65
0,1,0,0,0,13,1,0,1,0,1,0,1,1,1,0,0,0,73.35,2.44
0,1,0,0,0,58,1,0,1,0,1,1,1,1,0,2,0,3,70.1,2.34
0,0,0,1,1,18,1,0,1,0,0,1,1,0,0,1,1,2,54.4,1.81
0,0,0,1,0,29,1,0,0,,,,,,,2,1,0,19.55,0.65
0,0,0,1,1,72,1,1,1,1,1,0,1,1,0,2,0,0,74.55,2.48
0,1,0,1,1,71,1,1,0,,,,,,,2,0,2,23.9,0.8
0,0,0,0,0,70,0,,1,1,1,1,1,0,0,2,1,3,44.6,1.49
1,1,0,0,0,9,1,1,2,0,0,0,0,1,1,0,1,1,95.5,3.18
0,0,0,1,1,20,1,1,2,0,0,1,1,0,1,0,1,3,95.5,3.18
1,1,0,0,0,69,1,1,1,1,1,1,1,0,1,1,1,2,78.6,2.62
0,1,0,0,0,63,1,1,2,1,1,1,1,1,0,1,0,2,104.5,3.48
0,0,0,0,0,7,1,0,1,1,1,1,0,0,0,0,0,1,61.4,2.05
0,0,0,1,1,69,0,,1,1,0,1,0,0,1,2,1,2,43.95,1.46
1,1,0,1,1,5,1,1,0,,,,,,,0,1,3,25.9,0.86
0,0,0,0,0,9,1,0,2,0,1,1,0,0,0,0,0,1,80.55,2.68
0,0,0,1,1,46,1,1,2,1,0,1,1,0,1,2,0,0,99.65,3.32
0,1,1,1,0,60,1,0,2,0,1,1,0,1,1,1,1,1,97.95,3.26
1,1,1,1,0,27,1,1,2,0,1,1,0,0,1,0,1,1,95.55,3.18
0,0,0,1,0,16,1,1,2,1,1,1,0,0,0,0,0,1,90.7,3.02
1,0,0,1,1,22,1,0,2,0,1,0,0,0,1,0,0,1,83.3,2.78
0,0,0,1,1,41,1,1,2,1,1,1,0,0,1,1,1,3,101.6,3.39
0,0,1,0,0,4,1,0,2,0,1,0,0,0,0,0,0,1,72.75,2.42
0,0,0,0,0,24,1,1,2,0,0,1,0,1,0,0,1,2,88.95,2.97
0,0,0,0,0,38,1,0,0,,,,,,,2,0,0,20.3,0.68
0,0,0,0,0,25,1,1,1,1,1,1,1,1,0,0,1,3,78.35,2.61
0,1,0,1,0,40,1,0,2,0,1,1,0,0,0,0,1,1,80.0,2.67
1,0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,1,1,49.85,1.66
0,1,0,1,1,13,1,0,0,,,,,,,0,1,0,19.85,0.66
0,1,0,1,1,64,1,1,2,1,1,1,0,0,0,0,1,1,91.8,3.06
1,0,0,1,1,62,1,0,2,0,1,1,0,1,1,0,1,1,100.15,3.34
0,0,0,1,0,20,1,0,2,0,0,0,0,0,0,0,1,3,69.8,2.33
1,1,0,1,0,14,0,,1,0,0,0,0,1,1,0,0,1,46.35,1.55
0,0,0,0,0,57,1,0,1,0,1,1,1,1,0,2,0,0,69.75,2.33
0,1,0,0,1,12,1,0,1,1,0,0,0,1,1,0,1,0,69.85,2.33
0,0,0,1,1,59,1,1,0,,,,,,,2,0,0,25.45,0.85
0,0,0,1,1,59,1,0,1,0,1,0,1,1,1,2,1,2,75.95,2.53
1,1,0,0,1,53,1,0,0,,,,,,,2,0,3,19.75,0.66
0,1,0,1,1,45,1,1,1,0,1,1,0,1,1,1,0,2,78.75,2.62
0,1,0,1,0,50,1,0,0,,,,,,,2,0,1,19.8,0.66
1,1,0,1,0,20,1,0,2,0,0,0,0,1,1,0,1,0,89.0,2.97
1,0,1,0,0,1,0,,1,0,0,0,0,0,0,0,0,1,25.25,0.84
0,0,0,1,1,70,1,0,0,,,,,,,2,1,0,19.2,0.64
1,1,1,1,0,1,0,,1,0,0,0,0,0,0,0,0,1,25.05,0.84
1,0,0,1,0,64,0,,1,1,0,1,1,0,1,2,0,1,47.85,1.6
1,1,0,0,1,49,1,1,2,0,0,0,0,0,0,0,0,2,75.2,2.51
1,1,0,0,1,28,1,0,2,1,0,0,0,0,0,0,1,3,74.9,2.5
0,1,0,1,0,72,1,1,2,1,0,1,1,1,1,2,1,2,111.9,3.73
0,0,0,0,0,13,1,0,2,0,0,0,0,1,0,0,1,0,81.9,2.73
0,1,0,1,1,4,1,0,0,,,,,,,0,0,0,18.85,0.63
0,0,0,0,0,53,1,0,0,,,,,,,2,0,0,18.7,0.62
0,0,0,1,0,63,1,1,2,0,1,0,0,0,0,0,1,3,81.55,2.72
0,0,0,0,0,10,0,,1,0,0,0,1,0,0,2,1,0,29.6,0.99
0,1,0,1,0,56,1,0,0,,,,,,,1,0,2,19.95,0.66
1,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,1,45.55,1.52
0,1,0,0,0,65,1,1,2,1,0,0,1,0,1,1,0,1,93.55,3.12
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3,48.45,1.62
1,0,1,0,0,21,0,,1,1,0,0,0,1,0,0,1,1,41.9,1.4
0,0,0,1,1,29,1,0,0,,,,,,,2,0,0,20.2,0.67
0,0,0,1,0,72,1,1,0,,,,,,,2,1,2,24.15,0.8
1,1,0,1,1,22,1,0,1,1,0,1,1,1,0,1,1,3,67.5,2.25
1,0,0,0,0,23,1,1,2,1,0,0,0,1,0,0,1,3,90.05,3.0
0,1,0,1,0,40,1,1,1,0,1,0,1,1,0,1,0,2,70.75,2.36
1,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1,76.5,2.55
1,1,0,1,1,13,1,0,2,1,0,0,0,0,1,0,0,1,84.05,2.8
1,0,0,0,0,16,1,1,2,0,1,1,0,0,1,0,1,2,95.6,3.19
1,0,0,0,0,67,1,1,2,1,1,1,0,1,0,0,1,2,102.95,3.43
0,1,0,1,1,72,1,0,0,,,,,,,2,0,3,21.0,0.7
0,1,0,0,0,3,1,0,2,1,0,0,1,0,0,0,1,0,82.3,2.74
1,0,1,1,0,47,1,1,2,1,0,0,0,0,0,0,0,1,80.35,2.68
0,1,1,0,0,4,1,0,2,0,0,0,0,0,0,0,1,1,70.65,2.36
0,0,1,0,0,18,1,0,2,0,1,0,0,0,0,0,1,1,73.55,2.45
1,1,0,1,1,21,1,1,2,0,1,1,0,1,1,0,0,1,104.4,3.48
0,0,0,1,1,62,1,0,1,1,0,1,1,1,0,1,1,3,70.75,2.36
1,1,0,0,0,7,1,1,2,0,0,1,0,1,1,0,1,3,98.05,3.27
0,1,0,0,0,29,1,0,1,0,0,1,0,0,0,0,0,3,48.95,1.63
0,0,0,1,0,48,1,1,1,1,0,0,1,0,0,1,1,3,60.6,2.02
0,1,0,1,1,53,1,1,1,0,0,1,1,1,1,1,1,0,78.75,2.62
0,0,0,1,1,6,1,0,0,,,,,,,1,0,2,19.0,0.63
0,1,0,1,0,22,1,0,1,1,0,0,1,0,0,1,1,2,56.25,1.88
1,0,1,0,0,1,0,,1,0,0,0,0,0,0,0,1,0,25.8,0.86
0,1,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,1,99.4,3.31
0,1,1,1,0,34,1,0,2,0,0,1,0,1,0,0,1,2,85.2,2.84
0,0,0,1,0,48,1,1,1,0,0,1,1,0,1,1,1,0,69.55,2.32
0,0,0,1,0,21,0,,1,1,0,0,0,0,0,0,0,1,28.5,0.95
0,1,0,0,0,71,1,1,2,1,0,0,1,0,1,1,0,2,97.65,3.26
0,0,0,0,0,1,1,0,0,,,,,,,0,1,0,20.25,0.68
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.45,0.68
0,1,1,1,0,32,1,1,2,0,1,1,0,0,1,0,1,1,93.5,3.12
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,54.65,1.82
0,1,0,0,0,63,1,1,1,1,0,1,1,0,1,2,1,3,71.9,2.4
0,0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,2,116.4,3.88
0,0,0,0,0,53,1,1,2,0,1,1,0,1,1,2,0,1,105.55,3.52
1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,1,1,69.25,2.31
0,1,0,1,1,50,1,0,1,1,0,0,1,1,1,1,0,1,75.5,2.52
1,1,0,1,0,15,1,1,2,0,0,1,0,1,1,0,1,1,101.1,3.37
0,0,0,1,0,21,1,0,2,0,0,0,1,1,0,0,1,1,86.05,2.87
1,1,0,1,0,1,1,0,2,1,0,0,0,1,1,0,1,1,95.0,3.17
1,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,70.75,2.36
1,1,0,1,1,65,1,1,1,1,1,1,0,0,1,1,0,2,72.45,2.42
0,0,0,1,1,52,1,0,2,0,1,1,1,0,0,0,0,3,85.8,2.86
1,1,0,0,0,13,1,0,2,0,0,1,0,1,0,0,1,1,83.2,2.77
0,1,0,0,0,4,1,0,0,,,,,,,0,1,0,19.65,0.65
1,0,1,0,0,46,1,1,2,1,1,1,0,1,1,1,1,1,110.0,3.67
1,0,0,1,0,53,1,0,2,0,0,1,0,1,1,1,1,3,94.85,3.16
0,0,0,0,0,40,1,1,2,0,0,1,1,1,1,1,1,2,105.95,3.53
0,1,0,0,1,23,1,0,1,0,1,0,1,0,0,0,0,1,54.15,1.8
1,1,0,0,0,4,1,1,2,0,0,0,0,0,1,0,1,1,85.65,2.86
0,0,0,1,0,57,0,,1,1,1,1,0,1,1,0,1,3,58.75,1.96
0,0,0,1,1,49,1,1,2,0,0,0,0,1,1,0,1,3,95.4,3.18
0,1,0,0,0,9,1,0,1,1,0,1,1,0,1,0,1,3,68.25,2.28
1,1,0,0,1,4,1,1,2,0,1,0,0,1,1,0,1,1,101.7,3.39
0,0,0,1,0,61,1,0,0,,,,,,,2,0,2,20.25,0.68
0,0,1,0,0,70,1,1,1,0,1,1,1,1,0,2,1,3,75.5,2.52
0,1,0,1,0,13,1,1,1,1,0,0,0,0,1,0,1,1,65.85,2.19
0,0,0,0,0,34,1,1,1,0,0,0,1,1,0,0,0,0,65.0,2.17
1,0,1,0,0,9,1,1,2,0,0,0,0,0,0,0,1,1,74.55,2.48
0,1,1,0,0,57,1,1,2,1,0,0,1,0,1,2,0,1,93.75,3.12
1,0,0,0,0,12,1,1,1,1,0,1,1,0,0,0,1,0,61.65,2.06
0,0,0,0,0,7,1,0,2,0,0,1,1,1,1,0,1,1,100.4,3.35
1,0,1,0,0,4,1,1,2,0,0,0,0,0,0,0,1,1,74.9,2.5
1,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,74.45,2.48
0,1,0,0,0,44,1,1,1,0,1,1,1,1,1,1,1,3,85.25,2.84
0,0,1,0,0,45,0,,1,0,0,0,0,0,1,1,0,1,34.2,1.14
0,0,0,0,0,36,1,1,1,1,0,1,1,1,1,1,1,2,89.65,2.99
1,0,1,0,0,55,1,1,2,0,0,1,0,1,1,1,1,1,100.0,3.33
0,1,0,0,0,69,1,1,2,0,1,1,1,1,0,2,1,2,97.65,3.26
1,1,0,1,0,9,1,0,2,0,1,1,0,0,0,0,1,1,79.9,2.66
0,1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,2,90.3,3.01
0,1,0,0,0,30,1,1,2,1,1,0,0,0,1,0,1,2,94.3,3.14
0,0,0,1,1,52,1,0,0,,,,,,,1,1,1,20.4,0.68
0,0,0,1,1,52,1,1,0,,,,,,,2,1,3,25.05,0.84
1,1,0,0,0,24,1,1,1,1,0,0,0,0,0,0,1,3,55.65,1.86
0,1,0,0,1,3,1,0,1,0,0,0,1,1,1,0,0,0,70.7,2.36
0,0,0,1,1,72,0,,1,1,0,1,0,1,1,2,1,2,53.8,1.79
0,1,0,1,0,72,1,1,2,1,1,1,0,0,1,2,1,1,99.15,3.3
1,1,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,50.05,1.67
1,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,1,1,82.3,2.74
0,0,0,1,1,51,1,0,1,1,1,0,1,0,1,1,1,2,69.75,2.33
0,0,0,1,1,51,0,,1,0,0,1,1,1,1,1,1,1,56.15,1.87
0,1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,3,86.65,2.89
0,0,0,1,1,64,1,1,2,1,0,0,1,0,0,0,1,3,86.8,2.89
1,1,0,0,0,2,0,,1,0,0,0,0,0,0,0,1,1,25.05,0.84
1,1,0,1,0,70,1,0,2,1,1,1,1,1,1,1,1,3,109.5,3.65
0,0,1,1,0,13,0,,1,0,0,0,0,1,1,0,0,1,45.3,1.51
0,1,0,0,0,52,1,0,2,1,0,1,0,1,0,1,0,1,91.25,3.04
0,1,0,0,0,7,1,0,0,,,,,,,0,0,0,20.75,0.69
0,1,0,1,1,4,1,0,0,,,,,,,2,0,0,19.9,0.66
1,1,0,0,0,2,1,0,2,0,0,1,0,1,1,0,1,1,95.85,3.2
0,1,0,0,0,46,0,,1,0,0,1,1,0,0,1,0,2,33.7,1.12
0,1,0,1,1,54,1,1,1,0,0,1,0,0,1,2,0,2,63.35,2.11
1,0,0,0,0,1,1,0,0,,,,,,,0,0,1,19.3,0.64
0,0,0,1,1,72,0,,1,1,1,1,1,1,1,2,0,3,65.7,2.19
0,1,0,0,0,66,1,1,1,1,1,1,0,0,1,2,1,2,74.6,2.49
0,0,0,1,1,16,1,1,2,1,0,1,1,1,1,0,1,1,112.95,3.76
1,1,0,0,0,3,1,0,2,0,0,1,1,1,0,0,1,0,88.35,2.94
0,1,0,1,1,11,1,1,1,1,0,0,0,1,0,0,1,3,65.15,2.17
0,0,0,1,1,71,0,,1,1,1,0,1,1,1,2,0,3,59.7,1.99
1,1,0,0,0,9,0,,1,0,0,0,0,1,0,0,1,2,34.7,1.16
0,1,0,0,0,57,1,0,0,,,,,,,2,0,3,20.65,0.69
1,1,1,0,0,9,1,1,2,0,0,1,0,1,1,0,1,1,100.5,3.35
0,1,0,1,0,62,1,1,0,,,,,,,1,1,2,23.75,0.79
0,1,0,0,1,72,1,0,0,,,,,,,2,0,2,19.9,0.66
0,0,1,0,0,66,1,1,2,0,1,1,0,1,1,1,0,3,108.1,3.6
1,1,1,0,0,16,0,,1,0,1,0,0,1,0,0,1,0,39.0,1.3
0,1,0,0,0,16,1,0,0,,,,,,,0,1,2,20.6,0.69
0,1,0,1,1,58,1,0,0,,,,,,,1,1,1,19.55,0.65
0,0,0,0,0,4,1,1,2,1,0,0,0,0,0,0,1,1,80.15,2.67
0,1,0,1,1,72,1,0,0,,,,,,,2,0,3,20.3,0.68
0,1,0,1,0,67,1,1,2,1,1,1,0,1,1,1,0,2,109.9,3.66
0,1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,1,90.4,3.01
0,1,1,0,0,72,1,1,0,,,,,,,2,0,3,25.4,0.85
0,0,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,46.3,1.54
0,0,0,0,1,11,0,,1,0,0,0,0,0,0,0,0,1,25.2,0.84
0,0,0,1,1,43,1,1,0,,,,,,,1,1,3,24.45,0.82
1,0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,1,0,55.1,1.84
0,0,0,1,1,24,1,1,1,1,1,0,0,1,1,1,0,1,78.4,2.61
0,0,0,0,0,52,1,1,1,1,0,1,1,1,0,1,0,2,74.0,2.47
0,0,0,0,1,13,0,,1,0,1,0,0,0,0,0,0,1,30.15,1.0
1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.85,2.36
0,1,0,0,0,55,1,1,1,0,0,1,0,1,1,2,1,3,77.8,2.59
0,0,0,1,0,42,1,0,2,0,0,1,1,1,1,2,1,2,99.0,3.3
0,1,0,0,0,2,1,0,0,,,,,,,0,0,0,20.75,0.69
0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,75.5,2.52
1,1,1,0,0,27,1,1,2,0,1,0,0,0,0,0,1,1,81.45,2.72
0,1,0,1,1,17,1,1,1,0,1,1,1,0,0,0,1,0,66.7,2.22
1,0,0,0,0,2,0,,1,0,0,0,0,0,1,0,1,1,34.7,1.16
0,0,1,1,0,27,1,1,1,0,1,1,1,1,1,0,0,1,83.85,2.8
1,1,1,0,0,52,0,,1,0,1,0,0,1,1,0,1,1,49.15,1.64
0,0,0,0,0,45,1,1,2,1,1,0,0,0,1,1,0,3,96.75,3.22
0,0,0,1,0,71,1,0,0,,,,,,,2,0,2,19.1,0.64
0,1,0,0,0,36,1,0,0,,,,,,,2,1,2,18.55,0.62
0,0,0,0,0,15,1,0,0,,,,,,,1,0,2,20.1,0.67
0,0,0,0,0,20,1,0,2,1,0,1,0,1,0,0,1,3,89.4,2.98
0,1,0,1,1,71,1,0,0,,,,,,,2,0,0,19.8,0.66
0,0,0,0,1,24,1,0,0,,,,,,,1,0,3,21.05,0.7
0,0,0,0,0,71,1,1,2,0,1,1,1,1,1,2,1,1,111.25,3.71
1,1,0,1,0,9,0,,1,0,0,0,1,1,0,0,0,0,40.65,1.36
0,0,0,1,1,66,1,1,1,1,1,1,1,1,1,2,0,2,89.9,3.0
0,0,0,0,0,30,1,0,0,,,,,,,2,0,2,19.4,0.65
0,1,0,0,0,47,1,0,1,1,1,1,1,1,1,1,1,3,86.95,2.9
0,0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,1,75.35,2.51
1,1,0,0,0,1,0,,1,0,0,0,0,0,1,0,1,1,35.55,1.18
0,0,0,0,0,46,1,0,1,0,0,0,0,0,0,0,0,3,44.95,1.5
1,1,0,0,0,53,1,1,2,0,0,0,0,1,0,0,0,3,85.45,2.85
0,1,0,0,1,62,1,0,0,,,,,,,2,0,3,20.0,0.67
0,1,0,0,0,70,0,,1,1,0,1,1,0,1,2,0,3,48.4,1.61
0,0,0,1,0,16,1,0,2,0,1,0,0,1,1,0,1,3,94.65,3.16
0,0,0,0,0,15,1,0,1,1,0,1,1,0,0,0,0,1,58.95,1.96
0,0,0,0,0,45,1,0,2,1,1,0,0,1,1,1,1,1,100.3,3.34
0,1,0,1,0,72,1,1,2,1,1,1,1,0,1,2,0,3,105.6,3.52
0,0,0,1,1,13,1,0,0,,,,,,,2,0,0,19.55,0.65
0,1,0,0,0,6,1,0,1,0,0,1,0,1,0,0,0,0,60.9,2.03
0,1,0,1,1,18,1,0,0,,,,,,,1,0,3,20.05,0.67
0,0,0,1,1,68,1,1,2,0,1,0,1,1,1,2,1,2,103.75,3.46
0,0,0,1,1,64,1,1,2,1,1,1,1,1,1,1,0,1,113.35,3.78
1,0,0,0,0,34,1,1,1,1,1,0,1,0,0,1,1,0,64.4,2.15
0,1,0,0,0,5,1,0,1,0,0,1,1,1,1,0,0,3,75.15,2.51
1,0,0,1,0,20,1,1,2,1,0,0,0,0,0,0,0,1,82.4,2.75
0,1,0,1,0,64,1,0,2,1,1,0,1,1,1,2,1,2,104.05,3.47
0,0,1,1,0,26,1,0,2,0,0,1,0,1,0,0,1,2,85.7,2.86
1,0,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,2,53.85,1.8
0,0,0,0,0,2,1,0,0,,,,,,,0,1,0,20.05,0.67
1,1,0,1,0,13,1,1,2,0,0,1,0,1,1,0,1,2,102.25,3.41
0,1,0,1,0,59,1,1,1,1,0,0,1,0,1,1,1,0,69.1,2.3
0,1,0,0,0,17,1,1,1,1,0,0,0,0,1,0,0,3,65.75,2.19
1,0,0,0,0,9,1,0,2,0,0,0,0,0,1,0,1,1,79.55,2.65
1,0,1,0,0,10,1,0,2,0,0,1,0,0,1,0,1,2,84.6,2.82
1,0,0,0,0,5,1,0,2,0,0,0,1,0,1,0,1,2,85.4,2.85
1,0,0,0,0,54,1,1,2,1,0,1,0,1,1,1,1,3,103.95,3.47
0,1,0,0,0,56,1,1,2,1,1,0,0,0,0,0,1,1,86.4,2.88
1,1,0,1,1,4,1,1,2,0,0,1,0,1,1,0,0,1,101.15,3.37
1,0,0,0,0,2,1,0,0,,,,,,,0,0,0,19.5,0.65
0,1,0,0,0,62,1,1,1,1,1,1,1,0,0,2,0,3,69.4,2.31
1,0,1,1,0,27,1,0,2,1,0,1,0,1,1,0,1,1,101.25,3.38
1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.7,1.52
0,0,0,1,0,53,1,0,2,0,0,0,1,1,1,1,1,1,93.45,3.12
1,1,0,1,0,54,1,1,2,0,1,1,0,1,1,0,1,1,104.3,3.48
0,1,0,0,0,23,1,0,1,0,0,0,0,1,1,1,1,3,64.9,2.16
0,1,0,1,1,6,1,0,0,,,,,,,1,0,0,19.45,0.65
0,1,0,0,1,8,0,,1,1,0,0,1,0,1,2,1,0,44.55,1.48
1,0,0,1,0,11,1,1,2,0,0,1,0,1,1,0,1,1,99.5,3.32
0,1,0,1,0,61,1,1,2,0,0,0,0,1,1,1,1,3,96.5,3.22
0,1,0,1,0,34,1,1,2,0,0,1,0,1,1,0,0,1,100.85,3.36
0,1,0,0,0,56,1,1,2,1,0,0,1,1,1,0,1,0,105.35,3.51
0,1,0,0,0,38,1,0,0,,,,,,,1,0,0,20.1,0.67
0,1,0,1,1,69,1,0,0,,,,,,,2,0,3,20.2,0.67
0,1,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,3,115.15,3.84
0,0,1,1,0,70,1,1,2,1,1,1,1,1,1,2,1,2,113.0,3.77
0,0,0,0,1,7,0,,1,1,0,0,0,0,0,0,0,0,29.8,0.99
0,1,0,1,0,61,1,1,1,1,1,1,1,0,1,2,1,3,80.8,2.69
0,1,0,1,1,55,1,1,2,0,0,0,0,0,1,0,0,3,85.5,2.85
0,1,0,1,0,61,1,1,1,1,0,1,0,0,1,2,1,0,69.9,2.33
0,0,1,1,1,14,1,1,2,0,0,0,0,1,1,0,1,1,95.8,3.19
1,1,1,1,0,72,1,1,2,0,1,1,0,1,1,2,1,3,104.15,3.47
0,1,0,0,0,22,1,1,2,0,0,0,0,0,1,0,0,1,83.05,2.77
1,0,0,0,0,3,1,0,2,0,1,0,0,1,0,0,0,1,83.75,2.79
0,0,1,1,0,60,1,1,2,0,1,0,0,0,1,0,0,1,89.45,2.98
1,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,1,75.25,2.51
0,1,0,0,1,1,1,0,0,,,,,,,0,0,0,19.55,0.65
1,1,0,0,0,7,1,0,2,0,0,1,0,0,0,0,0,0,74.65,2.49
0,1,1,1,0,4,0,,1,0,0,1,0,0,0,0,1,1,29.9,1.0
0,0,0,0,0,13,1,0,2,0,0,0,0,0,1,0,1,1,80.5,2.68
0,1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,50.15,1.67
0,0,1,0,0,63,1,1,2,0,0,1,0,0,1,0,1,3,89.6,2.99
0,0,0,0,0,36,1,0,1,1,1,1,1,1,0,1,1,0,76.35,2.54
0,0,0,0,0,54,1,0,2,1,1,0,0,1,1,1,1,2,100.05,3.34
0,0,0,0,0,47,1,0,0,,,,,,,2,0,2,20.25,0.68
